id,product_name,product_url,description,provider,pricing_model,source_url,source_record_id,collectedAt
606ce259-a61e-5a40-82b3-dc60b2f41001,humai-in,https://humai.in,AI content and image generator for SEO-optimized content.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:551,2026-08-27T12:07:08+00:00
2cab3d3d-ca1f-5bc4-9c61-50c9aa2c3c05,caseo-ai,https://caseo.ai,"AI-powered Shopify app for SEO, accessibility, and content generation.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:552,2026-08-27T12:07:08+00:00
f73fe40d-71e0-51ec-829b-aa8bde4a77bf,vmeg-clips-to-videos,https://www.vmeg.ai/tools/clips-to-videos,"AI video localization platform for translation, dubbing, and video creation.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:553,2026-08-27T12:07:08+00:00
3bf34233-f981-5342-b775-9b334869db57,creativai,https://appsumo.8odi.net/m57LVa,"AI-powered content creation platform for blogs, social media, ads, and more.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:554,2026-08-27T12:07:08+00:00
0edf6e32-0c02-5183-881a-31a60117f759,geniusgate,https://geniusgate.ai,AI-powered copywriting and A/B testing software for high-converting copy.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:555,2026-08-27T12:07:08+00:00
629e8109-dcf0-511a-ab62-1dd282d571c5,streamr,https://streamr.ai,AI-powered platform for generating and launching video ads on streaming TV.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:556,2026-08-27T12:07:08+00:00
ec4cfaf5-5d75-5a0b-9e74-60a47823dcc1,copywhiz-ai,https://copywhiz.ai,"AI-powered copywriting tool for generating high-quality, conversion-focused content.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:557,2026-08-27T12:07:08+00:00
83520a01-b42c-54f8-acd7-2b0c3a9d5c07,roya-ai,https://getroya.io,AI-powered ad platform for real estate agents to automate and optimize marketing campaigns.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:559,2026-08-27T12:07:08+00:00
8283409f-95d0-5175-b461-fae0a5d6547c,sprout-ai,https://app.sprout.com.br,"AI platform for sales, marketing, and content creation.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:560,2026-08-27T12:07:08+00:00
77039948-6877-5dc7-a8c3-e9c1f643e529,listingcopy-ai,https://listingcopy.ai,AI tool for real estate professionals to generate listing descriptions and ad copy.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:561,2026-08-27T12:07:08+00:00
10cfef28-ab60-5f6c-bf68-5cdb607c9b5f,marketerspen,https://marketerspen.com,AI-powered content marketing platform with workflow automation and content creation tools.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:562,2026-08-27T12:07:08+00:00
2cf1cf3f-bf42-5081-a526-897789f09a36,auraticai,https://www.auraticai.com/register,"AI-powered content creation platform with tools for text, image, code, voice, and chat.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:563,2026-08-27T12:07:08+00:00
951b8bd6-27a8-5c64-9685-c2c379c3c194,sprello,https://sprello.ai,"AI video ad creator for fast, optimized video marketing.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:564,2026-08-27T12:07:08+00:00
705b65a4-513b-5781-876e-879482ff9ce1,hoshai,https://hoshai.com,"HoshAI is an AI content generator for text, images, videos, and audio.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:565,2026-08-27T12:07:08+00:00
9e67b808-eb43-5122-b038-f13c8247b6f8,copy-genius,https://trycopygenius.com,AI-powered copywriting tool for creating high-converting sales and marketing content.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:566,2026-08-27T12:07:08+00:00
e59564eb-9d8b-5e8c-a448-3e537d11bd6f,supergpt,https://www.supergpt.com,AI content generator focused on SEO-optimized website content.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:567,2026-08-27T12:07:08+00:00
7497588f-8cdc-5337-93bd-e85355955a3d,vapa-ai,https://vapa.ai,AI-powered Amazon PPC tool for automated advertising campaign optimization and sales growth.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:568,2026-08-27T12:07:08+00:00
c873d27e-72fc-5091-86d0-21e66b078faa,showhype,https://www.showhype.ai,"AI-powered video creation, translation, and content generation platform.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:569,2026-08-27T12:07:08+00:00
93a3bb57-5ab6-5949-ae6b-d5679f1532dc,jaxo-ai,https://jaxo.ai,"All-in-one AI platform for generating content, code, images, and more, quickly and freely.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:570,2026-08-27T12:07:08+00:00
ba794956-fbba-55b5-bd02-37a2f1bd4d07,dittto,https://dittto.ai,"AI-powered Google Ads agency optimizing ad copy, keywords, and landing pages for B2B.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:571,2026-08-27T12:07:08+00:00
78d06021-5052-5652-b592-a1d4215f1614,askcory-ai,https://www.askcory.ai,"AI-powered marketing assistant for personalized strategies, tactics, and ROI optimization.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:572,2026-08-27T12:07:08+00:00
695bab24-99e7-5017-91c0-76806ffc7123,markey-ai,https://www.markey.ai,AI-driven marketing automation platform for non-marketers to generate leads and boost sales.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:573,2026-08-27T12:07:08+00:00
ca53d234-4372-5348-88fd-14b03a0bcaeb,editby,https://editby.ai,AI platform automating marketing campaign creation and localization for ecommerce and retail brands.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:574,2026-08-27T12:07:08+00:00
06e85ea5-212d-5c86-a566-74c1f17a365c,aieasyuse,https://www.aieasyuse.com,"AI-powered platform for content creation, image generation, and more, accessible to everyone.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:576,2026-08-27T12:07:08+00:00
64d33633-7669-5ba4-ab02-05844185e379,pandarocket-ai-suite,https://www.pandarocket.ai,AI suite for eCommerce marketing and dropshipping.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:577,2026-08-27T12:07:08+00:00
2ded9702-4533-591b-8a48-8f7f67fbe5b6,certy-ai,https://www.certyai.com,Anti-scam moderation system for classified platforms with AI-powered tools.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:578,2026-08-27T12:07:08+00:00
e00c98a2-8896-5dc5-b302-b14a0ac34339,nexmind,https://www.nexmind.ai,AI-powered marketing platform for content generation and SEO automation.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:579,2026-08-27T12:07:08+00:00
9778252b-55fa-5d81-b1fd-c40465603834,mai,https://www.maiwriter.com,AI writing and marketing assistant for creating diverse content and improving marketing efforts.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:580,2026-08-27T12:07:08+00:00
f12b8c8c-787e-56eb-8bc2-a5e3059390cc,bannergate-ai,https://www.bannergate.ai,AI platform for creating animated HTML5 banners quickly and affordably.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:581,2026-08-27T12:07:08+00:00
6995778c-9ad9-5f4f-89fe-efc65dd6da5b,krut-ai,https://krut.ai,AI platform for generating custom e-commerce images without expert prompting.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:582,2026-08-27T12:07:08+00:00
4d40a077-fd12-5ab9-bff3-377959e54208,studio-neiro-ai,https://studio.neiro.ai,AI video maker that converts text to engaging videos with customizable avatars and voices.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:583,2026-08-27T12:07:08+00:00
1d78d8cd-6cd2-521c-a94c-3d27793cc55a,adbuilder-ai,https://adbuilder.io,AI recruitment toolkit for efficient job advert creation and candidate sourcing.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:584,2026-08-27T12:07:08+00:00
d40a6572-4777-5cd3-8e3f-a2b174087d51,social360,https://www.social360.ai,AI-powered social media automation platform for content creation and scheduling.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:585,2026-08-27T12:07:08+00:00
b814d798-b29e-5707-abbd-9f73d713bd6a,marmof,https://marmof.com,AI-powered writing tool for creating content quickly and efficiently.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:586,2026-08-27T12:07:08+00:00
67c5400f-f85d-5208-bbc0-863ba94bbeeb,planpost-ai-best-ai-content-generator,https://planpostai.com,"AI-powered social media management platform for content generation, scheduling, and publishing.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:587,2026-08-27T12:07:08+00:00
add192f0-2b68-53a7-80c8-9a769bdfc048,typeflowai,https://typeflowai.com,TypeflowAI: Create AI tools with dynamic forms to boost SEO and generate leads.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:588,2026-08-27T12:07:08+00:00
4f76063c-1775-54b2-a58e-0c443dd225fc,dinuai,https://app.dinuai.com,"AI-powered SaaS platform for generating content, images, and code using OpenAI technology.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:589,2026-08-27T12:07:08+00:00
37d72add-718f-5d61-b13f-7866207bd817,copyshark-ai,https://copyshark.ai,AI-powered copywriting software for generating various types of marketing content quickly.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:590,2026-08-27T12:07:08+00:00
91664907-9911-531c-bfd0-3a4636fd27fb,xbuilder-ai,https://xbuilder.ai,AI-powered platform for effortless e-commerce store creation and automation.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:591,2026-08-27T12:07:08+00:00
0bc9f843-a870-5853-bcba-cc5822b066a6,seogeek,https://seogeek.io,All-in-one AI-powered SEO and digital marketing tool.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:592,2026-08-27T12:07:08+00:00
44017432-d5ec-5033-8928-cea04f8a9894,epicly-ai,https://www.epicly.ai,AI-powered platform automating video content creation workflows for marketing teams.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:593,2026-08-27T12:07:08+00:00
e19eeaed-d292-5721-a0c4-98ccb7a4439a,autotext-ai,https://autotext.app,AI-powered social media marketing tool for automated content creation and management.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:594,2026-08-27T12:07:08+00:00
336bfe75-85c3-5ce4-9119-6f276c19ee2b,copyfrog-ai,https://copyfrog.ai,"AI content creation platform for text, images, and ads.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:595,2026-08-27T12:07:08+00:00
8faa9e09-76f8-5776-ab84-9d46a92d56ed,loopgenius-com,https://loopgenius.com,AI-powered platform automating ad campaigns on Meta and Google for service-based businesses.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:596,2026-08-27T12:07:08+00:00
0facc37e-3d82-5efd-a638-ef770b4e884e,deeply-cz,https://deeply.cz,Deeply is an AI app for creating content and graphics quickly and easily.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:597,2026-08-27T12:07:08+00:00
df149975-4774-5f37-87dd-1018474ef1a3,notey-ai,https://notey.ai,"AI-powered content and image generator for fast, high-quality content creation.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:598,2026-08-27T12:07:08+00:00
46ac6f15-1bf6-59ca-b980-c966ef29cd9d,sagui-ai,https://sagui.ai,"AI-powered marketing platform for website building, content creation, and lead generation.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:599,2026-08-27T12:07:08+00:00
65b8deb3-efb9-5198-91b1-0d1c592d7347,vibrance,https://vibrance.design,NYC-based design subscription agency offering unlimited design services with AI-powered precision.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:600,2026-08-27T12:07:08+00:00
900073a9-dae3-59fb-9b67-c3026d2a8df6,copypilot,https://www.copypilot.io,CopyPilot is an AI platform for creating high-converting marketing copy.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:601,2026-08-27T12:07:08+00:00
6a500be3-ab61-5ab2-961a-4ee11650ef02,copyly,https://www.copyly.io,"AI content writer and generator for creating texts, ads, and posts quickly.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:602,2026-08-27T12:07:08+00:00
e5abe295-0e2f-504f-bed4-3545f3a2df86,firebay-studios,https://www.firebaystudios.com,AI production studio creating audio and video ads with voice cloning and automated editing.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:603,2026-08-27T12:07:08+00:00
0485a360-7ee0-5db0-b090-14d07506b596,neuron-make-ai,https://neuronmake.com,"All-in-one AI tool for creating content, images, and code with ease.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:604,2026-08-27T12:07:08+00:00
84fc9798-7635-583c-bc62-b169a2c5e979,aiwrita,https://aiwrita.com,"AI-powered tool for content, image, chat, and transcription.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:605,2026-08-27T12:07:08+00:00
5ad31ec5-4024-5f24-960a-a01d94e7d8cd,lifemind,https://lifemind.ai,Growth Marketing platform using AI to personalize marketing campaigns based on local customer values.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:607,2026-08-27T12:07:08+00:00
783e94a7-c615-5c4a-baeb-73ce8bb61fbd,deep-marketer,https://deepmarketer.ai,AI-powered Google Ads optimization tool for improved ROI and automation.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:608,2026-08-27T12:07:08+00:00
c5e2d60a-5128-5048-84cf-b1c9aa65fffd,whateverlogo,https://whateverlogo.com,AI platform to generate branded images from a logo in seconds.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:609,2026-08-27T12:07:08+00:00
e9cc1209-a4ad-5b1e-acbb-25c1c47aaea2,folktalk,https://www.folktalk.in,AI-powered platform for personalized video dubbing and creation at scale.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:610,2026-08-27T12:07:08+00:00
72b052c2-e342-522b-8c51-fb7bca9a8953,ai-note-ai-writing-tool,https://ainote.com.au,AI writing platform for SEO-optimized content creation and automation.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:611,2026-08-27T12:07:08+00:00
80f6e7b3-c373-51ee-b152-39bcc613766d,arconar,https://arconar.com,AI tool marketplace with 100+ tools for content creation in multiple languages.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:612,2026-08-27T12:07:08+00:00
27a3a785-c12f-5778-9618-be0b4994a372,optimyzee,https://www.optimyzee.com,AI-powered Google Ads management tool for campaign optimization and automation.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:613,2026-08-27T12:07:08+00:00
15f23863-e812-5b1f-b966-a28cf13e4512,getsleek-ai,https://getsleek.ai,All-in-one AI marketing automation platform for small businesses.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:614,2026-08-27T12:07:08+00:00
d8bb5b31-faf2-5363-a7ad-f1e2d3d617a3,glato-ai-beta,https://glato.ai,"AI platform for creating engaging, high-quality video ads and content.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:616,2026-08-27T12:07:08+00:00
04205b7f-5511-5863-89e5-fb155f2be1d3,rooftops-ai,https://rooftops.ai,AI-powered tools for service industry leaders to maximize efficiency and generate reports.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:617,2026-08-27T12:07:08+00:00
cf22af08-251d-510d-94ca-81cda177e6f1,pacifis-ai,https://pacifisai.com,24/7 AI content creation partner with tools for various content needs.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:618,2026-08-27T12:07:08+00:00
9ad1592e-0174-55aa-bfda-88a6bb3caaf1,donakosy,https://www.donakosy.com,Donakosy is an AI platform for professionals and content creators to generate AI content.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:619,2026-08-27T12:07:08+00:00
0226d1d2-8884-5016-a829-6eb3d4fff995,lek,https://lek.ai,Lek AI is an AI copywriting tool for fast and easy content creation.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:620,2026-08-27T12:07:08+00:00
81cd1499-8ef5-5ade-987b-426813d4281b,regem-ai-platform,https://regemai.com,AI-powered platform for generating high-quality content and images effortlessly.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:621,2026-08-27T12:07:08+00:00
70206e1e-9931-5d15-82d2-decce4566c9f,friday-ai,https://www.heyfriday.ai,AI writing assistant for high-quality content creation.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:622,2026-08-27T12:07:08+00:00
8436e87d-9d3e-5f8b-8632-3d8ad8bd3400,septimo-io,https://septimo.io/register,"All-in-one AI content generation platform for text, images, code, and chatbots.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:623,2026-08-27T12:07:08+00:00
7ce6ef1b-47a1-5c95-9cd6-1b90f17272c3,jaeves,https://jaeves.com,"AI content generation tool for blogs, articles, ads, and social media.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:624,2026-08-27T12:07:08+00:00
6749ee4b-7610-5379-a6ed-0aa8a776f14f,aitorke,https://www.aitorke.com,AI virtual assistant for content creators to generate unique content faster.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:625,2026-08-27T12:07:08+00:00
c8d39e93-3835-5b0c-aeda-99a94de85263,ideaaize,https://ideaaize.com,"AI-powered platform for content, voice, image, and code generation.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:626,2026-08-27T12:07:08+00:00
de52aee0-a7e3-5e1f-bac3-1a58dedc57b4,copypage,https://www.copypage.online,"AI tool for generating various content types like blogs, resumes, and ad copies.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:627,2026-08-27T12:07:08+00:00
fb374eb7-92d3-53d1-9c36-cff600007122,hireyay,https://hireyay.com,AI-powered job ad creation and distribution platform.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:628,2026-08-27T12:07:08+00:00
becdaa45-146b-5862-bd83-17cc80c25407,artiro,https://artiro.app,"AI-powered content generator for articles, ads, SEO, and chatbots.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:629,2026-08-27T12:07:08+00:00
ec7d2541-187f-51fd-a376-b99a65c2ace7,vossle,https://www.vossle.com,No-code AI-powered platform for creating Web-based augmented reality experiences.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:630,2026-08-27T12:07:08+00:00
60f04c32-afe2-5233-8551-22140a364668,aioai,https://aioai.co,"No-Code AI platform for marketing and communication, offering 10 AI assistants.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:631,2026-08-27T12:07:08+00:00
addaadea-9eac-5083-99e0-5457b3c5bec5,clevopyai,https://clevopy.ai,AI-powered tool for generating marketing content with 90+ templates and an image generator.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:632,2026-08-27T12:07:08+00:00
d6799bab-3c1c-591c-98ef-6c7bdb7cdad6,aug-x-labs-ai-video-editing,https://www.augxlabs.com,AI video editing tool that transforms ideas into engaging videos easily.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:633,2026-08-27T12:07:08+00:00
5bf61913-1cc9-50e2-b752-8680652fb3b3,writenow-ai,https://writenowai.com,AI-powered content generation tool for emails and various business content.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:634,2026-08-27T12:07:08+00:00
69726ad4-57b3-5332-a663-6cdd4e178c52,pro-writing-kit,https://prowritingkit.com,"AI-powered writing tool for content creation, optimization, and professional writing assistance.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:635,2026-08-27T12:07:08+00:00
ac454dd5-84e0-56d6-905c-99ce7e95ba81,mypromptstudio,https://www.mypromptstudio.com,AI video creation platform turning ideas into custom videos.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:636,2026-08-27T12:07:08+00:00
ded70c86-93b3-5ccd-9e2c-703172a8be44,marketer-geni,https://marketergeni.com,AI copywriting software for generating marketing copy quickly and improving existing content.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:637,2026-08-27T12:07:08+00:00
a830ca47-2c08-5b86-83e8-30858b22ff23,templify-ai,https://templify.ai,AI-powered content generator with templates for easy content creation.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:638,2026-08-27T12:07:08+00:00
11bd0d7d-bd8e-55fb-aaa7-ff70921df76d,scanlist,https://scanlist.ai,AI-powered LinkedIn data scraper and personalized message generator.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:639,2026-08-27T12:07:08+00:00
